"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 13 20:13:26 GMT 2025","Mon Jan 13 20:14:28 GMT 2025","61319","tests.integration","test_integration","TestVaultK8s","","","test_given_application_is_deployed_when_pod_crashes_then_unit_recovers",""
"passed","Mon Jan 13 20:19:46 GMT 2025","Mon Jan 13 20:20:15 GMT 2025","29327","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_tls_certificates_pki_relation_when_integrate_then_status_is_active",""
"passed","Mon Jan 13 20:18:32 GMT 2025","Mon Jan 13 20:18:36 GMT 2025","4064","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_kv_requirer_related_when_create_secret_then_secret_is_created",""
"passed","Mon Jan 13 20:09:50 GMT 2025","Mon Jan 13 20:13:26 GMT 2025","216500","tests.integration","test_integration","TestVaultK8s","","","test_given_vault_deployed_and_initialized_when_unsealed_and_authorized_then_status_is_active",""
"passed","Mon Jan 13 20:35:44 GMT 2025","Mon Jan 13 20:36:59 GMT 2025","75492","tests.integration","test_integration","TestVaultK8sIntegrationsPart3","","","test_given_vault_is_deployed_when_integrate_another_vault_then_autounseal_activated",""
"passed","Mon Jan 13 20:15:57 GMT 2025","Mon Jan 13 20:17:04 GMT 2025","67789","tests.integration","test_integration","TestVaultK8s","","","test_given_application_is_deployed_when_scale_down_then_status_is_active",""
"passed","Mon Jan 13 20:19:18 GMT 2025","Mon Jan 13 20:19:46 GMT 2025","28192","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_multiple_kv_requirers_related_when_secrets_created_then_secrets_created",""
"passed","Mon Jan 13 20:18:36 GMT 2025","Mon Jan 13 20:19:18 GMT 2025","42090","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_kv_requirer_related_and_requirer_pod_crashes_when_create_secret_then_secret_is_created",""
"passed","Mon Jan 13 20:20:54 GMT 2025","Mon Jan 13 20:21:38 GMT 2025","43291","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_pki_relation_and_matching_common_name_configured_when_integrate_then_cert_is_provided",""
"passed","Mon Jan 13 20:20:15 GMT 2025","Mon Jan 13 20:20:54 GMT 2025","38941","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_pki_relation_and_unmatching_common_name_when_integrate_then_cert_not_provided",""
"passed","Mon Jan 13 20:23:50 GMT 2025","Mon Jan 13 20:26:11 GMT 2025","140089","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_deployed_when_tls_access_relation_destroyed_then_self_signed_cert_created",""
"passed","Mon Jan 13 20:39:54 GMT 2025","Mon Jan 13 20:40:08 GMT 2025","13108","tests.integration","test_integration","TestVaultK8sIntegrationsPart3","","","test_given_vault_b_is_deployed_and_unsealed_when_auth_token_goes_bad_then_units_recover",""
"passed","Mon Jan 13 20:27:16 GMT 2025","Mon Jan 13 20:31:38 GMT 2025","261851","tests.integration","test_integration","TestVaultK8sIntegrationsPart2","","","test_given_application_is_deployed_and_related_to_s3_integrator_when_create_backup_action_then_backup_is_created",""
"passed","Mon Jan 13 20:14:28 GMT 2025","Mon Jan 13 20:15:57 GMT 2025","89022","tests.integration","test_integration","TestVaultK8s","","","test_given_application_is_deployed_when_scale_up_then_status_is_active",""
"passed","Mon Jan 13 20:33:14 GMT 2025","Mon Jan 13 20:34:16 GMT 2025","62635","tests.integration","test_integration","TestVaultK8sIntegrationsPart2","","","test_given_loki_deployed_when_relate_vault_to_loki_then_status_is_active",""
"passed","Mon Jan 13 20:32:12 GMT 2025","Mon Jan 13 20:32:53 GMT 2025","41414","tests.integration","test_integration","TestVaultK8sIntegrationsPart2","","","test_given_application_is_deployed_and_backup_created_when_restore_backup_action_then_backup_is_restored",""
"passed","Mon Jan 13 20:21:38 GMT 2025","Mon Jan 13 20:23:50 GMT 2025","132856","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_deployed_when_tls_access_relation_created_then_existing_certificate_replaced",""
"passed","Mon Jan 13 20:32:53 GMT 2025","Mon Jan 13 20:33:14 GMT 2025","20600","tests.integration","test_integration","TestVaultK8sIntegrationsPart2","","","test_given_prometheus_deployed_when_relate_vault_to_prometheus_then_status_is_active",""
"passed","Mon Jan 13 20:18:08 GMT 2025","Mon Jan 13 20:18:32 GMT 2025","23253","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_kv_requirer_deployed_when_vault_kv_relation_created_then_status_is_active",""
"passed","Mon Jan 13 20:38:29 GMT 2025","Mon Jan 13 20:39:54 GMT 2025","85904","tests.integration","test_integration","TestVaultK8sIntegrationsPart3","","","test_given_vault_b_is_deployed_and_unsealed_when_all_units_crash_then_units_recover",""
"passed","Mon Jan 13 20:31:38 GMT 2025","Mon Jan 13 20:32:12 GMT 2025","33303","tests.integration","test_integration","TestVaultK8sIntegrationsPart2","","","test_given_application_is_deployed_and_backup_created_when_list_backups_action_then_backups_are_listed",""
"passed","Mon Jan 13 20:36:59 GMT 2025","Mon Jan 13 20:38:29 GMT 2025","89126","tests.integration","test_integration","TestVaultK8sIntegrationsPart3","","","test_given_vault_b_is_deployed_and_unsealed_when_scale_up_then_status_is_active",""
