"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 16 16:52:02 GMT 2025","Thu Jan 16 16:54:14 GMT 2025","131462","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_deployed_when_tls_access_relation_created_then_existing_certificate_replaced",""
"passed","Thu Jan 16 16:41:56 GMT 2025","Thu Jan 16 16:44:32 GMT 2025","156012","tests.integration","test_integration","TestVaultK8s","","","test_given_vault_deployed_and_initialized_when_unsealed_and_authorized_then_status_is_active",""
"passed","Thu Jan 16 16:59:09 GMT 2025","Thu Jan 16 16:59:50 GMT 2025","40812","tests.integration","test_integration","TestVaultK8sIntegrationsPart2","","","test_given_application_is_deployed_and_backup_created_when_restore_backup_action_then_backup_is_restored",""
"passed","Thu Jan 16 16:58:36 GMT 2025","Thu Jan 16 16:59:09 GMT 2025","32657","tests.integration","test_integration","TestVaultK8sIntegrationsPart2","","","test_given_application_is_deployed_and_backup_created_when_list_backups_action_then_backups_are_listed",""
"passed","Thu Jan 16 17:00:07 GMT 2025","Thu Jan 16 17:01:00 GMT 2025","52926","tests.integration","test_integration","TestVaultK8sIntegrationsPart2","","","test_given_loki_deployed_when_relate_vault_to_loki_then_status_is_active",""
"passed","Thu Jan 16 16:48:35 GMT 2025","Thu Jan 16 16:48:58 GMT 2025","23640","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_kv_requirer_deployed_when_vault_kv_relation_created_then_status_is_active",""
"passed","Thu Jan 16 16:49:02 GMT 2025","Thu Jan 16 16:49:45 GMT 2025","42431","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_kv_requirer_related_and_requirer_pod_crashes_when_create_secret_then_secret_is_created",""
"passed","Thu Jan 16 17:02:12 GMT 2025","Thu Jan 16 17:03:34 GMT 2025","81767","tests.integration","test_integration","TestVaultK8sIntegrationsPart3","","","test_given_vault_is_deployed_when_integrate_another_vault_then_autounseal_activated",""
"passed","Thu Jan 16 16:44:32 GMT 2025","Thu Jan 16 16:45:25 GMT 2025","53044","tests.integration","test_integration","TestVaultK8s","","","test_given_application_is_deployed_when_pod_crashes_then_unit_recovers",""
"passed","Thu Jan 16 16:49:45 GMT 2025","Thu Jan 16 16:50:13 GMT 2025","28591","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_multiple_kv_requirers_related_when_secrets_created_then_secrets_created",""
"passed","Thu Jan 16 16:59:50 GMT 2025","Thu Jan 16 17:00:07 GMT 2025","17208","tests.integration","test_integration","TestVaultK8sIntegrationsPart2","","","test_given_prometheus_deployed_when_relate_vault_to_prometheus_then_status_is_active",""
"passed","Thu Jan 16 16:48:58 GMT 2025","Thu Jan 16 16:49:02 GMT 2025","4074","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_kv_requirer_related_when_create_secret_then_secret_is_created",""
"passed","Thu Jan 16 16:50:13 GMT 2025","Thu Jan 16 16:50:43 GMT 2025","29561","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_tls_certificates_pki_relation_when_integrate_then_status_is_active",""
"passed","Thu Jan 16 17:04:52 GMT 2025","Thu Jan 16 17:05:50 GMT 2025","57666","tests.integration","test_integration","TestVaultK8sIntegrationsPart3","","","test_given_vault_b_is_deployed_and_unsealed_when_all_units_crash_then_units_recover",""
"passed","Thu Jan 16 16:51:20 GMT 2025","Thu Jan 16 16:52:02 GMT 2025","41774","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_pki_relation_and_matching_common_name_configured_when_integrate_then_cert_is_provided",""
"passed","Thu Jan 16 16:57:24 GMT 2025","Thu Jan 16 16:58:36 GMT 2025","72044","tests.integration","test_integration","TestVaultK8sIntegrationsPart2","","","test_given_application_is_deployed_and_related_to_s3_integrator_when_create_backup_action_then_backup_is_created",""
"passed","Thu Jan 16 17:05:50 GMT 2025","Thu Jan 16 17:06:03 GMT 2025","13131","tests.integration","test_integration","TestVaultK8sIntegrationsPart3","","","test_given_vault_b_is_deployed_and_unsealed_when_auth_token_goes_bad_then_units_recover",""
"passed","Thu Jan 16 17:03:34 GMT 2025","Thu Jan 16 17:04:52 GMT 2025","78109","tests.integration","test_integration","TestVaultK8sIntegrationsPart3","","","test_given_vault_b_is_deployed_and_unsealed_when_scale_up_then_status_is_active",""
"passed","Thu Jan 16 16:54:14 GMT 2025","Thu Jan 16 16:56:24 GMT 2025","130331","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_deployed_when_tls_access_relation_destroyed_then_self_signed_cert_created",""
"passed","Thu Jan 16 16:45:25 GMT 2025","Thu Jan 16 16:46:43 GMT 2025","77499","tests.integration","test_integration","TestVaultK8s","","","test_given_application_is_deployed_when_scale_up_then_status_is_active",""
"passed","Thu Jan 16 16:50:43 GMT 2025","Thu Jan 16 16:51:20 GMT 2025","37659","tests.integration","test_integration","TestVaultK8sIntegrationsPart1","","","test_given_vault_pki_relation_and_unmatching_common_name_when_integrate_then_cert_not_provided",""
"passed","Thu Jan 16 16:46:43 GMT 2025","Thu Jan 16 16:47:34 GMT 2025","51175","tests.integration","test_integration","TestVaultK8s","","","test_given_application_is_deployed_when_scale_down_then_status_is_active",""
